source_file,relative_source_path,file_size_bytes,document_title,num_chunks_generated,total_characters,status,chunking_method,warning_or_error
cleaned_corpus\adsk-d615427b91424395a206312360b768b8.md,adsk-d615427b91424395a206312360b768b8.md,758,Projects | Autodesk Research,15,731,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-d6363bbb944a453f859d02dcecf1cf43.md,adsk-d6363bbb944a453f859d02dcecf1cf43.md,3299,Media and Entertainment Collection 2024 | Autodesk,37,3197,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-d6c106c3b8744931b1d53a99c032c5b8.md,adsk-d6c106c3b8744931b1d53a99c032c5b8.md,3501,How Ryan Companies Improved Construction Bid Management,18,3436,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-d6d73b185685479894076e7ba0c286b2.md,adsk-d6d73b185685479894076e7ba0c286b2.md,612,Talk to a sales representative | Contact Us | Autodesk,9,593,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-d6f19ec170514b8a8d4b25b399fab171.md,adsk-d6f19ec170514b8a8d4b25b399fab171.md,5091,Terms of Use | Acceptable Use Policy | Autodesk,11,5020,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-d77d0cd745cc4112a67a669d64832aa5.md,adsk-d77d0cd745cc4112a67a669d64832aa5.md,6472,Autodesk Classic Installer Deployments | Administrator Installation,21,6384,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-d7d6c39955b844c184943b6c3eacb840.md,adsk-d7d6c39955b844c184943b6c3eacb840.md,1147,Our Workforce,9,1096,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-d8970573b06b472eb2f64694125766f9.md,adsk-d8970573b06b472eb2f64694125766f9.md,2996,SketchBook | Sketchbook Software Discontinued | Autodesk,14,2955,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-d8b6d76765774ef3a491867a898bdc4b.md,adsk-d8b6d76765774ef3a491867a898bdc4b.md,2692,ReCap Pro| [2024] Features | Autodesk,42,2611,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-d8c39a096c8848539470bccc35df536c.md,adsk-d8c39a096c8848539470bccc35df536c.md,4650,Construction RFI Project Management | Autodesk Construction Cloud,23,4605,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-d8dfb55493124fb3b9d5b986147c6ff6.md,adsk-d8dfb55493124fb3b9d5b986147c6ff6.md,325,Untitled Autodesk Page,7,314,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-d8e6237366404f3d834fdd5e6e973c27.md,adsk-d8e6237366404f3d834fdd5e6e973c27.md,5382,"Architecture, Engineering and Construction (AEC) Collection 2024 | Autodesk",44,5244,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-d90a405620d4452f8d298248e3460b75.md,adsk-d90a405620d4452f8d298248e3460b75.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-d93201396f2e442dbca4492eceac6d67.md,adsk-d93201396f2e442dbca4492eceac6d67.md,333,People | Autodesk Research,7,322,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-d936b0d8f0e14415997b10ad2806f55c.md,adsk-d936b0d8f0e14415997b10ad2806f55c.md,8902,"Yüksel Proje | AEC Collection, BIM, Revit, BIM 360 | Autodesk",34,8759,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-d98c51f613ff4149a98f2211d11f34f3.md,adsk-d98c51f613ff4149a98f2211d11f34f3.md,316,Autodesk - Account,7,305,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-d9960a94e0d0424eafb2dbd4195af7af.md,adsk-d9960a94e0d0424eafb2dbd4195af7af.md,482,Oahu Metal & Glazing Experiences 75% Time-savings in Project Kickoff with Autodesk Build,8,469,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-d99d3bd583c14446838a583683db092c.md,adsk-d99d3bd583c14446838a583683db092c.md,3632,Autodesk Factory Design Utilities Software 2024 | Get Prices and Buy,25,3580,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-d9ba16646d464677a1fe6027adb063f2.md,adsk-d9ba16646d464677a1fe6027adb063f2.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-daa0751387554d45b90d69a413e3e2b6.md,adsk-daa0751387554d45b90d69a413e3e2b6.md,286,Help,7,275,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-dacf5a2fd27e4e99bd67324b57d4ee5f.md,adsk-dacf5a2fd27e4e99bd67324b57d4ee5f.md,5370,Buy Autodesk Software | Get Prices & Buy Online | Official Autodesk Store,36,5261,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-db1298f8246746f094b6254a0d0cf45f.md,adsk-db1298f8246746f094b6254a0d0cf45f.md,38818,Website Terms Of Use | Access & Use | Autodesk,56,38562,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-db562296aeb44550a7b30ffbb4f9e3b2.md,adsk-db562296aeb44550a7b30ffbb4f9e3b2.md,3260,Download Autodesk Products & Updates | Individual Installation,19,3205,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-db811f30a8574e0096a1ee67553f9ce8.md,adsk-db811f30a8574e0096a1ee67553f9ce8.md,1432,Raster Design Toolset In Autodesk AutoCAD | Features,20,1393,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-db8eae1c81364bab94d728eb9c8d7d41.md,adsk-db8eae1c81364bab94d728eb9c8d7d41.md,4616,Technology Centers | Autodesk,16,4545,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-dbecd5ec4fa7490589b29cdb72ce99a8.md,adsk-dbecd5ec4fa7490589b29cdb72ce99a8.md,2998,Legal Notices & Trademarks | Autodesk,21,2933,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-dbf1f05d74854b98b2a952a9035382b0.md,adsk-dbf1f05d74854b98b2a952a9035382b0.md,3299,Media and Entertainment Collection 2024 | Autodesk,37,3197,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-dc67f79047e64caf8db3e2cbe200e7ee.md,adsk-dc67f79047e64caf8db3e2cbe200e7ee.md,3965,Autodesk Life | Autodesk,22,3890,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-dc74552ce9434965af54f5905f7b0b5b.md,adsk-dc74552ce9434965af54f5905f7b0b5b.md,1402,Update Autodesk Serial Number | Individual Installation,11,1370,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-dc97742d9a084a13af5b649cdc2ca14f.md,adsk-dc97742d9a084a13af5b649cdc2ca14f.md,3154,Plant 3D Toolset In Autodesk AutoCAD | Features,40,3075,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-dd23f4ce7add431bb9bd48fc88317f65.md,adsk-dd23f4ce7add431bb9bd48fc88317f65.md,2612,Privacy Statement Italian,12,2581,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-dd3b9614ff8f4858ac5c9a579472aec1.md,adsk-dd3b9614ff8f4858ac5c9a579472aec1.md,364,System requirements for AutoCAD Mobile App,7,353,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-dd48ef54f785498785edc921e90adbca.md,adsk-dd48ef54f785498785edc921e90adbca.md,3179,Prepare Autodesk Deployment | Administrator Installation,15,3131,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-dd79f7d41ceb4323992e5070e75f208a.md,adsk-dd79f7d41ceb4323992e5070e75f208a.md,4410,Autodesk BIM Collaborate Pro | Get Prices & Buy | Autodesk,38,4336,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-ddbd9a608f6841b49520e9fae7ba8f29.md,adsk-ddbd9a608f6841b49520e9fae7ba8f29.md,719,About,8,700,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-ddda55e674b0455c9401f32a096fc0d9.md,adsk-ddda55e674b0455c9401f32a096fc0d9.md,1061,Account Management | Overview | Autodesk Support,16,1030,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-de2eb4af6e5b4505837688e06f146b0f.md,adsk-de2eb4af6e5b4505837688e06f146b0f.md,6267,Terms and Payments,71,6101,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-de5c012cba7948f8be1019a77dd4867a.md,adsk-de5c012cba7948f8be1019a77dd4867a.md,8508,What's New in Revit 2024,45,8362,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-de90292ba522488c80596fd7d3a03264.md,adsk-de90292ba522488c80596fd7d3a03264.md,370,Genuine Autodesk | Report unauthorized seller,7,359,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-dee91fd8035a4a2aab25cd6937e888cc.md,adsk-dee91fd8035a4a2aab25cd6937e888cc.md,3126,Compare PowerMill Standard vs Ultimate | Autodesk,21,3025,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-df4a60e93b154030ad7228bc1d78d5ed.md,adsk-df4a60e93b154030ad7228bc1d78d5ed.md,6175,Autodesk Vault Software | Get Prices & Buy Vault 2024,39,6047,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-df715e7b766d4b3e8f09ed65ca12aa59.md,adsk-df715e7b766d4b3e8f09ed65ca12aa59.md,3914,Autodesk Customer Stories | Reshaping the design and make industries,37,3813,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-df8e01fe04834d839e11ed48ed40ca18.md,adsk-df8e01fe04834d839e11ed48ed40ca18.md,9091,Fusion 360 | Design for Manufacturing Software | Autodesk,64,8806,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-df964e9372f743b79fd10cec1c688110.md,adsk-df964e9372f743b79fd10cec1c688110.md,8889,"Vault Features | 2023, 2024 Features | Autodesk",97,8698,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-dfa9032e7d9541cfab4e6326788cdaf5.md,adsk-dfa9032e7d9541cfab4e6326788cdaf5.md,1525,"Historical Price Lookup | Autodesk, Inc.",10,1434,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-dfa960cb94d54389a66053ffd2737518.md,adsk-dfa960cb94d54389a66053ffd2737518.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-dfc8f5ece7644532b3c2c5c73370efc8.md,adsk-dfc8f5ece7644532b3c2c5c73370efc8.md,3517,"Fabrication ESTmep, CADmep, CAMduct | Get Prices | Autodesk",24,3466,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-dfcee855d4004f2e9f3bc44bfb867768.md,adsk-dfcee855d4004f2e9f3bc44bfb867768.md,2593,Benefits of the Electrical Toolset | CAD Software | Autodesk,15,2549,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-dfffd03705894e1a8863f7f053dfdc7e.md,adsk-dfffd03705894e1a8863f7f053dfdc7e.md,1050,InfraWorks for Visualization | Visualization Software for Civil Infrastructure | Autodesk,14,1023,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e076572f042b4c9eb6db6a9584b8c0d8.md,adsk-e076572f042b4c9eb6db6a9584b8c0d8.md,9028,Robot Structural Analysis Professional | Download & Pricing,39,8877,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e08af7ff3aea46cea0af46e855ec2897.md,adsk-e08af7ff3aea46cea0af46e855ec2897.md,286,Help,7,275,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e0d0e0794ac342a38b7fef7b644ba24f.md,adsk-e0d0e0794ac342a38b7fef7b644ba24f.md,308,Flex estimator,7,297,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e0e436ff1fe44aa0b80db3f62de7f40e.md,adsk-e0e436ff1fe44aa0b80db3f62de7f40e.md,286,Help,7,275,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e0e64656a2ad471eb92becc418073df2.md,adsk-e0e64656a2ad471eb92becc418073df2.md,6095,"About Us | Autodesk Company Info, Mission, and Values",22,5990,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e0ea873f6e554cb4bdba2b846cac0ee8.md,adsk-e0ea873f6e554cb4bdba2b846cac0ee8.md,2710,About Display System,15,2683,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e1075d76aa8441ffb1fd149355441ae5.md,adsk-e1075d76aa8441ffb1fd149355441ae5.md,1491,How Engineers and Manufactures can Collaborate to Combat COVID-19,16,1460,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e148c29d4307462bafab816fb32fa7d7.md,adsk-e148c29d4307462bafab816fb32fa7d7.md,9465,General Motors | Generative Design in Car Manufacturing | Autodesk,35,9258,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e24a59dd9e4d4afe98d7862207a89639.md,adsk-e24a59dd9e4d4afe98d7862207a89639.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e269890e0dfc4d339fceb8e76cb6507d.md,adsk-e269890e0dfc4d339fceb8e76cb6507d.md,6854,Autodesk Subscriptions | Three Ways To Buy | Autodesk,28,6743,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e304d2ae13724110b8647bbdc7b613f4.md,adsk-e304d2ae13724110b8647bbdc7b613f4.md,3799,Autodesk Administrators | User Management | Manage Groups,24,3718,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e34b1659eb63464f89ea90a80223e438.md,adsk-e34b1659eb63464f89ea90a80223e438.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e41614817876460ea44869031b9a0629.md,adsk-e41614817876460ea44869031b9a0629.md,318,Autodesk - Account,7,307,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e427d69ac7f6424d9f5ad97bc0130c6b.md,adsk-e427d69ac7f6424d9f5ad97bc0130c6b.md,8233,Game Development Solutions | Software For Game Developers | Autodesk,54,8055,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e4c92773fe2c40fc83e28ad83b1ee753.md,adsk-e4c92773fe2c40fc83e28ad83b1ee753.md,286,Help,7,275,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e4d0831b06894c9ab51a93464a01ea29.md,adsk-e4d0831b06894c9ab51a93464a01ea29.md,9745,Granta | Medical Implant Design and Fabrication | Autodesk,35,9442,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e4f8bee6933b435eb01599158cfaea3d.md,adsk-e4f8bee6933b435eb01599158cfaea3d.md,3142,Genuine Autodesk | Audits,19,3079,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e4fb20d00d8b440fbf5a37e4f01f89a1.md,adsk-e4fb20d00d8b440fbf5a37e4f01f89a1.md,414,System requirements for AutoCAD 2024 including Specialized Toolsets,7,403,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e50d84ba71d14e1186d6f37bcec752e2.md,adsk-e50d84ba71d14e1186d6f37bcec752e2.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e50fc15b28c1411e8ad8b598da1e0aef.md,adsk-e50fc15b28c1411e8ad8b598da1e0aef.md,358,System requirements for Autodesk Mudbox,7,347,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e530e9a98ec94c3689a7bd9bd22b5b96.md,adsk-e530e9a98ec94c3689a7bd9bd22b5b96.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e55c80ce798640978ed61ea1b9fd0283.md,adsk-e55c80ce798640978ed61ea1b9fd0283.md,2278,Trial Intake | Civil 3D 2022 | Autodesk,39,2194,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e58563422d344f30835c00ca243cff35.md,adsk-e58563422d344f30835c00ca243cff35.md,2109,Trial Intake | Inventor CAM 2022 | Autodesk,37,2029,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e586f02d6009418da4ffbab80c75bd45.md,adsk-e586f02d6009418da4ffbab80c75bd45.md,362,"Email Alerts | Autodesk, Inc.",7,349,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e5d7c2d481e74063b36686247ea84921.md,adsk-e5d7c2d481e74063b36686247ea84921.md,5370,Buy Autodesk Software | Get Prices & Buy Online | Official Autodesk Store,36,5261,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e5e5099a06eb476e92f196ce8a46ff7b.md,adsk-e5e5099a06eb476e92f196ce8a46ff7b.md,13064,Autodesk & Esri | BIM & GIS Integration,48,12877,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e605d38783dc431c93f4449213793104.md,adsk-e605d38783dc431c93f4449213793104.md,362,Autodesk® Showcase® Discontinuation FAQ,7,347,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e61322fa4bff49e78c14452927d7f3f5.md,adsk-e61322fa4bff49e78c14452927d7f3f5.md,2677,Prepare deployment for distribution | Autodesk,11,2642,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e63f04084cea423cbd316cb660380037.md,adsk-e63f04084cea423cbd316cb660380037.md,2642,XLB: A Differentiable Massively Parallel Lattice Boltzmann Library in Python,28,2571,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e6e156f1657447f78f07f5cd5036a7ee.md,adsk-e6e156f1657447f78f07f5cd5036a7ee.md,1943,"Architects | Autodesk Architecture, Engineering and Construction Collection",18,1886,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e70fc0266311424c9063238c3afce252.md,adsk-e70fc0266311424c9063238c3afce252.md,4194,Download Moldflow Adviser 2023 | Moldflow Adviser Free Trial | Autodesk,22,4133,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e78fd385da124d3eaa9147b024268244.md,adsk-e78fd385da124d3eaa9147b024268244.md,4989,"Architecture, Engineering and Construction (AEC) Collection 2024 | Autodesk",44,4851,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e7cdf7cdc15543aeb66951b644c1a81f.md,adsk-e7cdf7cdc15543aeb66951b644c1a81f.md,380,System requirements for Autodesk DWG TrueView 2023,7,369,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e7ee81692aac4be78e4556880d4acc37.md,adsk-e7ee81692aac4be78e4556880d4acc37.md,6986,"WDI Studios | Site Development, Malaysia, Visualization, Township| Autodesk",29,6910,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e811445019a7439090fff53cdb28a0fa.md,adsk-e811445019a7439090fff53cdb28a0fa.md,1033,Structural Analysis For Revit | Building Structural Analysis | Autodesk,10,1016,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e817826b462f40b4b056a9cc305df990.md,adsk-e817826b462f40b4b056a9cc305df990.md,576,Integrations | Autodesk Construction Cloud,11,555,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e894b5f929d7474498b5ed789c7131aa.md,adsk-e894b5f929d7474498b5ed789c7131aa.md,1720,About Layer Standards,11,1701,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e89886c60d3c4ffcbd11f54b06704259.md,adsk-e89886c60d3c4ffcbd11f54b06704259.md,3907,Remove Autodesk Software | Individual Installation,19,3832,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e8d55be6f9af41ea9d08242c059f5fb7.md,adsk-e8d55be6f9af41ea9d08242c059f5fb7.md,612,Talk to a sales representative | Contact Us | Autodesk,9,593,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e926af990ab64819aceb34be6bff2251.md,adsk-e926af990ab64819aceb34be6bff2251.md,435,Autodesk Community Gallery • Showcase it. | Autodesk Community Gallery,8,418,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e9395fa1d5634f889818a8bd3850538d.md,adsk-e9395fa1d5634f889818a8bd3850538d.md,4372,3ds Max Features | 2024 Features | Autodesk,70,4234,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e9693238f88640f699a6476b3bf44e10.md,adsk-e9693238f88640f699a6476b3bf44e10.md,3581,Autodesk Health Dashboard Status,87,3328,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e9704d17e2c44032ae467a408e9464e6.md,adsk-e9704d17e2c44032ae467a408e9464e6.md,5504,Corporate Sustainability | Sustainable Operations | Autodesk,17,5437,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e98b78ee86f040cd8985461871eb53c2.md,adsk-e98b78ee86f040cd8985461871eb53c2.md,694,Contact Customer Support | Autodesk Support,9,677,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e9bf98df9de041a48f02369049c0bda1.md,adsk-e9bf98df9de041a48f02369049c0bda1.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-e9d7e1e7570742deafa40ca1ef588b97.md,adsk-e9d7e1e7570742deafa40ca1ef588b97.md,1298,Partner With Autodesk | Autodesk,14,1271,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-ea010f22221147feada622dce861fe1c.md,adsk-ea010f22221147feada622dce861fe1c.md,2310,"Customer Help | Buying, Shopping, Delivery, & Payment | Autodesk",13,2287,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-ea28cfbfce2141d1b5953e457b3d13b7.md,adsk-ea28cfbfce2141d1b5953e457b3d13b7.md,481,Can I publish drawings from AutoCAD Map 3D 2018 and 2019 to Autodesk Infrastructure Map Server 2017?,7,470,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-ea2ae6835a9c4dfc8e19cf41f1b06ce5.md,adsk-ea2ae6835a9c4dfc8e19cf41f1b06ce5.md,356,System Requirements for Autodesk Forma,7,345,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-eaa2bef626684515926caf52403ca042.md,adsk-eaa2bef626684515926caf52403ca042.md,1282,FBX Review | Cross-platform 3D model viewer | Autodesk,14,1253,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-eab0b1c3dcb9413597d53182090d9732.md,adsk-eab0b1c3dcb9413597d53182090d9732.md,2134,Trial Intake | Inventor 2022 | Autodesk,37,2054,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-eadd4cfc5ccf4b43ad6055dfca2afca4.md,adsk-eadd4cfc5ccf4b43ad6055dfca2afca4.md,2007,Sitemap | Autodesk,8,1903,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-eafc05caa1f442278c583b9ee0694f1b.md,adsk-eafc05caa1f442278c583b9ee0694f1b.md,1787,Marvel Studios & Autodesk | A Powerful Team-Up of Creative Forces,15,1754,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-eb1b9d7f460c46debc84f42a8bc659a3.md,adsk-eb1b9d7f460c46debc84f42a8bc659a3.md,8393,Product Design Software | Product Design Tools | Autodesk,40,8294,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-eb240aa292194e91963e18fa53118529.md,adsk-eb240aa292194e91963e18fa53118529.md,8709,Tackling the hospital shortage with modular construction,28,8546,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-eb55bc7e5d0e4708ab52696a14200caf.md,adsk-eb55bc7e5d0e4708ab52696a14200caf.md,2578,Try Autodesk Forma | Forma Free Trial | Autodesk,17,2547,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-eb6265bcc4ae442faebf4478d857a857.md,adsk-eb6265bcc4ae442faebf4478d857a857.md,5302,Autodesk AutoCAD LT 2024 | Get Prices & Subscribe To AutoCAD LT,32,5229,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-ebb79712d0724766b443eb2baad431f3.md,adsk-ebb79712d0724766b443eb2baad431f3.md,5020,Autodesk Info360 Asset Software | Get Prices & Buy Official Info360 Asset,36,4910,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-ec125f6c3afc4274b05ce8854df287c6.md,adsk-ec125f6c3afc4274b05ce8854df287c6.md,8138,Mazda | Customer Stories | Autodesk,24,8011,indexed,docling_hierarchical_chunker,
